time_sec,x_ref,y_ref,z_ref,x_actual,y_actual,z_actual,error_x,error_y,error_z,total_error
1.96667,0.55392,-0.41544,0.83088,0.53224,-0.40565,0.64566,-0.02168,0.00979,-0.18522,0.18674
1.97500,0.56018,-0.42013,0.84027,0.53851,-0.41016,0.65469,-0.02167,0.00997,-0.18558,0.18711
1.98333,0.56648,-0.42486,0.84972,0.54483,-0.41470,0.66378,-0.02165,0.01016,-0.18594,0.18747
1.99167,0.57282,-0.42961,0.85923,0.55118,-0.41926,0.67294,-0.02164,0.01035,-0.18629,0.18783
2.00000,0.57920,-0.43440,0.86880,0.55757,-0.42386,0.68216,-0.02163,0.01054,-0.18664,0.18818
2.00833,0.58562,-0.43922,0.87843,0.56400,-0.42849,0.69145,-0.02162,0.01073,-0.18698,0.18853
2.01667,0.59208,-0.44406,0.88812,0.57047,-0.43314,0.70081,-0.02161,0.01092,-0.18731,0.18887
2.02500,0.59858,-0.44894,0.89787,0.57697,-0.43783,0.71024,-0.02161,0.01111,-0.18763,0.18920
2.03333,0.60512,-0.45384,0.90768,0.58351,-0.44255,0.71973,-0.02161,0.01129,-0.18795,0.18953
2.04167,0.61170,-0.45878,0.91755,0.59009,-0.44730,0.72929,-0.02161,0.01148,-0.18826,0.18985
2.05000,0.61832,-0.46374,0.92748,0.59670,-0.45207,0.73891,-0.02162,0.01167,-0.18857,0.19017
2.05833,0.62498,-0.46874,0.93747,0.60335,-0.45688,0.74860,-0.02163,0.01185,-0.18887,0.19048
2.06667,0.63168,-0.47376,0.94752,0.61004,-0.46172,0.75835,-0.02164,0.01204,-0.18917,0.19078
2.07500,0.63842,-0.47882,0.95763,0.61677,-0.46659,0.76817,-0.02165,0.01222,-0.18946,0.19108
2.08333,0.64520,-0.48390,0.96780,0.62353,-0.47149,0.77806,-0.02167,0.01241,-0.18974,0.19138
2.09167,0.65202,-0.48902,0.97803,0.63034,-0.47642,0.78801,-0.02169,0.01259,-0.19002,0.19167
2.10000,0.65888,-0.49416,0.98832,0.63718,-0.48138,0.79803,-0.02171,0.01278,-0.19030,0.19196
2.10833,0.66578,-0.49934,0.99868,0.64405,-0.48637,0.80811,-0.02173,0.01296,-0.19057,0.19224
2.11667,0.67272,-0.50454,1.00909,0.65097,-0.49140,0.81826,-0.02176,0.01315,-0.19083,0.19252
2.12500,0.67971,-0.50978,1.01956,0.65792,-0.49645,0.82847,-0.02179,0.01333,-0.19109,0.19279
2.13333,0.68673,-0.51504,1.03009,0.66491,-0.50153,0.83874,-0.02182,0.01351,-0.19135,0.19306
2.14167,0.69379,-0.52034,1.04068,0.67194,-0.50665,0.84908,-0.02185,0.01369,-0.19160,0.19332
2.15000,0.70089,-0.52567,1.05133,0.67900,-0.51179,0.85949,-0.02189,0.01388,-0.19184,0.19359
2.15833,0.70803,-0.53102,1.06205,0.68610,-0.51696,0.86996,-0.02193,0.01406,-0.19208,0.19384
2.16667,0.71521,-0.53641,1.07282,0.69324,-0.52217,0.88050,-0.02197,0.01424,-0.19232,0.19410
2.17500,0.72243,-0.54182,1.08365,0.70042,-0.52741,0.89109,-0.02201,0.01442,-0.19256,0.19434
2.18333,0.72969,-0.54727,1.09454,0.70764,-0.53267,0.90176,-0.02206,0.01460,-0.19278,0.19459
2.19167,0.73700,-0.55275,1.10549,0.71489,-0.53797,0.91248,-0.02211,0.01478,-0.19301,0.19483
2.20000,0.74434,-0.55825,1.11651,0.72218,-0.54330,0.92328,-0.02216,0.01496,-0.19323,0.19507
2.20833,0.75172,-0.56379,1.12758,0.72951,-0.54865,0.93413,-0.02221,0.01514,-0.19345,0.19531
2.21667,0.75914,-0.56936,1.13871,0.73687,-0.55404,0.94505,-0.02227,0.01531,-0.19366,0.19554
2.22500,0.76660,-0.57495,1.14990,0.74427,-0.55946,0.95603,-0.02233,0.01549,-0.19387,0.19577
2.23333,0.77410,-0.58058,1.16116,0.75171,-0.56491,0.96708,-0.02239,0.01567,-0.19408,0.19599
2.24167,0.78165,-0.58623,1.17247,0.75919,-0.57039,0.97819,-0.02245,0.01584,-0.19428,0.19622
2.25000,0.78923,-0.59192,1.18384,0.76671,-0.57590,0.98936,-0.02252,0.01602,-0.19448,0.19644
2.25833,0.79685,-0.59764,1.19527,0.77426,-0.58144,1.00059,-0.02259,0.01620,-0.19468,0.19665
2.26667,0.80451,-0.60338,1.20677,0.78185,-0.58701,1.01189,-0.02266,0.01637,-0.19487,0.19687
2.27500,0.81221,-0.60916,1.21832,0.78948,-0.59261,1.02325,-0.02273,0.01654,-0.19506,0.19708
2.28333,0.81995,-0.61497,1.22993,0.79715,-0.59825,1.03468,-0.02281,0.01672,-0.19525,0.19729
2.29167,0.82774,-0.62080,1.24160,0.80485,-0.60391,1.04617,-0.02289,0.01689,-0.19544,0.19750
2.30000,0.83556,-0.62667,1.25333,0.81259,-0.60960,1.05772,-0.02297,0.01706,-0.19562,0.19770
2.30833,0.84342,-0.63256,1.26513,0.82037,-0.61533,1.06933,-0.02305,0.01724,-0.19580,0.19790
2.31667,0.85132,-0.63849,1.27698,0.82818,-0.62108,1.08100,-0.02313,0.01741,-0.19598,0.19810
2.32500,0.85926,-0.64444,1.28889,0.83604,-0.62687,1.09274,-0.02322,0.01758,-0.19615,0.19830
2.33333,0.86724,-0.65043,1.30086,0.84393,-0.63268,1.10454,-0.02331,0.01775,-0.19632,0.19850
2.34167,0.87526,-0.65644,1.31289,0.85186,-0.63853,1.11640,-0.02340,0.01792,-0.19649,0.19869
2.35000,0.88332,-0.66249,1.32498,0.85983,-0.64440,1.12832,-0.02349,0.01809,-0.19666,0.19888
2.35833,0.89142,-0.66856,1.33713,0.86783,-0.65031,1.14031,-0.02359,0.01826,-0.19682,0.19907
2.36667,0.89956,-0.67467,1.34934,0.87587,-0.65624,1.15235,-0.02369,0.01843,-0.19698,0.19926
2.37500,0.90774,-0.68080,1.36161,0.88395,-0.66221,1.16446,-0.02379,0.01859,-0.19714,0.19944
2.38333,0.91596,-0.68697,1.37393,0.89207,-0.66821,1.17663,-0.02389,0.01876,-0.19730,0.19963
2.39167,0.92421,-0.69316,1.38632,0.90022,-0.67423,1.18886,-0.02399,0.01893,-0.19746,0.19981
2.40000,0.93251,-0.69938,1.39877,0.90841,-0.68029,1.20115,-0.02410,0.01909,-0.19761,0.19999
2.40833,0.94085,-0.70564,1.41127,0.91664,-0.68638,1.21351,-0.02421,0.01926,-0.19776,0.20017
2.41667,0.94923,-0.71192,1.42384,0.92491,-0.69249,1.22592,-0.02432,0.01942,-0.19792,0.20035
2.42500,0.95764,-0.71823,1.43646,0.93321,-0.69864,1.23840,-0.02443,0.01959,-0.19806,0.20052
2.43333,0.96610,-0.72457,1.44915,0.94156,-0.70482,1.25094,-0.02454,0.01975,-0.19821,0.20070
2.44167,0.97459,-0.73094,1.46189,0.94994,-0.71103,1.26353,-0.02466,0.01992,-0.19836,0.20087
2.45000,0.98313,-0.73734,1.47469,0.95835,-0.71727,1.27619,-0.02477,0.02008,-0.19850,0.20104
2.45833,0.99170,-0.74378,1.48755,0.96681,-0.72353,1.28891,-0.02489,0.02024,-0.19864,0.20122
2.46667,1.00031,-0.75023,1.50047,0.97530,-0.72983,1.30169,-0.02501,0.02040,-0.19878,0.20139
2.47500,1.00897,-0.75672,1.51345,0.98383,-0.73616,1.31453,-0.02514,0.02057,-0.19892,0.20155
2.48333,1.01766,-0.76324,1.52648,0.99239,-0.74252,1.32743,-0.02526,0.02073,-0.19906,0.20172
2.49167,1.02639,-0.76979,1.53958,1.00100,-0.74890,1.34039,-0.02539,0.02089,-0.19919,0.20189
2.50000,1.03516,-0.77637,1.55273,1.00964,-0.75532,1.35341,-0.02552,0.02105,-0.19933,0.20205
2.50833,1.04396,-0.78297,1.56595,1.01832,-0.76177,1.36648,-0.02565,0.02121,-0.19946,0.20222
2.51667,1.05281,-0.78961,1.57922,1.02703,-0.76824,1.37962,-0.02578,0.02136,-0.19959,0.20238
2.52500,1.06170,-0.79627,1.59255,1.03579,-0.77475,1.39282,-0.02591,0.02152,-0.19973,0.20255
2.53333,1.07062,-0.80297,1.60594,1.04458,-0.78129,1.40608,-0.02605,0.02168,-0.19986,0.20271
2.54167,1.07959,-0.80969,1.61938,1.05340,-0.78785,1.41940,-0.02618,0.02184,-0.19998,0.20287
2.55000,1.08859,-0.81644,1.63289,1.06227,-0.79445,1.43278,-0.02632,0.02199,-0.20011,0.20303
2.55833,1.09763,-0.82323,1.64645,1.07117,-0.80107,1.44621,-0.02646,0.02215,-0.20024,0.20319
2.56667,1.10671,-0.83004,1.66007,1.08011,-0.80773,1.45971,-0.02660,0.02231,-0.20036,0.20335
2.57500,1.11583,-0.83688,1.67375,1.08909,-0.81441,1.47326,-0.02675,0.02246,-0.20049,0.20351
2.58333,1.12499,-0.84374,1.68749,1.09810,-0.82113,1.48687,-0.02689,0.02262,-0.20061,0.20367
2.59167,1.13419,-0.85064,1.70128,1.10715,-0.82787,1.50055,-0.02704,0.02277,-0.20074,0.20383
2.60000,1.14342,-0.85757,1.71514,1.11624,-0.83464,1.51428,-0.02719,0.02293,-0.20086,0.20398
2.60833,1.15270,-0.86452,1.72905,1.12536,-0.84144,1.52807,-0.02733,0.02308,-0.20098,0.20414
2.61667,1.16201,-0.87151,1.74302,1.13452,-0.84828,1.54191,-0.02749,0.02323,-0.20110,0.20430
2.62500,1.17136,-0.87852,1.75704,1.14372,-0.85514,1.55582,-0.02764,0.02338,-0.20122,0.20445
2.63333,1.18075,-0.88556,1.77112,1.15296,-0.86203,1.56978,-0.02779,0.02354,-0.20134,0.20461
2.64167,1.19018,-0.89263,1.78526,1.16223,-0.86894,1.58381,-0.02794,0.02369,-0.20146,0.20476
2.65000,1.19964,-0.89973,1.79946,1.17154,-0.87589,1.59789,-0.02810,0.02384,-0.20158,0.20492
2.65833,1.20914,-0.90686,1.81372,1.18089,-0.88287,1.61202,-0.02826,0.02399,-0.20169,0.20507
2.66667,1.21869,-0.91401,1.82803,1.19027,-0.88987,1.62622,-0.02842,0.02414,-0.20181,0.20523
2.67500,1.22827,-0.92120,1.84240,1.19969,-0.89691,1.64047,-0.02858,0.02429,-0.20193,0.20538
2.68333,1.23788,-0.92841,1.85683,1.20915,-0.90397,1.65478,-0.02874,0.02444,-0.20204,0.20554
2.69167,1.24754,-0.93565,1.87131,1.21864,-0.91106,1.66915,-0.02890,0.02459,-0.20216,0.20569
2.70000,1.25723,-0.94292,1.88585,1.22817,-0.91819,1.68357,-0.02906,0.02474,-0.20227,0.20584
2.70833,1.26696,-0.95022,1.90044,1.23774,-0.92534,1.69806,-0.02923,0.02489,-0.20239,0.20600
2.71667,1.27673,-0.95755,1.91510,1.24734,-0.93251,1.71260,-0.02939,0.02503,-0.20250,0.20615
2.72500,1.28654,-0.96490,1.92981,1.25698,-0.93972,1.72719,-0.02956,0.02518,-0.20261,0.20630
2.73333,1.29638,-0.97229,1.94457,1.26665,-0.94696,1.74184,-0.02973,0.02533,-0.20273,0.20646
2.74167,1.30626,-0.97970,1.95939,1.27637,-0.95422,1.75655,-0.02990,0.02548,-0.20284,0.20661
2.75000,1.31618,-0.98714,1.97427,1.28611,-0.96152,1.77132,-0.03007,0.02562,-0.20295,0.20676
2.75833,1.32614,-0.99460,1.98921,1.29590,-0.96884,1.78614,-0.03024,0.02577,-0.20307,0.20692
2.76667,1.33613,-1.00210,2.00420,1.30572,-0.97619,1.80102,-0.03041,0.02591,-0.20318,0.20707
2.77500,1.34616,-1.00962,2.01924,1.31558,-0.98356,1.81596,-0.03059,0.02606,-0.20329,0.20722
2.78333,1.35623,-1.01717,2.03435,1.32547,-0.99097,1.83095,-0.03076,0.02620,-0.20340,0.20737
2.79167,1.36634,-1.02475,2.04950,1.33540,-0.99840,1.84599,-0.03094,0.02635,-0.20351,0.20753
2.80000,1.37648,-1.03236,2.06472,1.34537,-1.00587,1.86110,-0.03111,0.02649,-0.20362,0.20768
2.80833,1.38666,-1.03999,2.07999,1.35537,-1.01336,1.87625,-0.03129,0.02664,-0.20373,0.20783
2.81667,1.39687,-1.04765,2.09531,1.36541,-1.02088,1.89147,-0.03147,0.02678,-0.20384,0.20799
2.82500,1.40713,-1.05534,2.11069,1.37548,-1.02842,1.90674,-0.03165,0.02692,-0.20395,0.20814
2.83333,1.41742,-1.06306,2.12612,1.38559,-1.03600,1.92206,-0.03183,0.02707,-0.20406,0.20830
2.84167,1.42774,-1.07081,2.14161,1.39573,-1.04360,1.93744,-0.03201,0.02721,-0.20417,0.20845
2.85000,1.43810,-1.07858,2.15716,1.40592,-1.05123,1.95288,-0.03219,0.02735,-0.20428,0.20860
2.85833,1.44850,-1.08638,2.17276,1.41613,-1.05889,1.96836,-0.03237,0.02749,-0.20439,0.20876
2.86667,1.45894,-1.09420,2.18841,1.42638,-1.06657,1.98391,-0.03255,0.02763,-0.20450,0.20891
2.87500,1.46941,-1.10206,2.20412,1.43667,-1.07428,1.99951,-0.03274,0.02778,-0.20461,0.20907
2.88333,1.47992,-1.10994,2.21988,1.44700,-1.08202,2.01516,-0.03292,0.02792,-0.20472,0.20922
2.89167,1.49046,-1.11785,2.23570,1.45736,-1.08979,2.03087,-0.03311,0.02806,-0.20483,0.20938
2.90000,1.50105,-1.12578,2.25157,1.46775,-1.09759,2.04663,-0.03330,0.02820,-0.20494,0.20953
2.90833,1.51166,-1.13375,2.26749,1.47818,-1.10541,2.06245,-0.03348,0.02834,-0.20505,0.20969
2.91667,1.52231,-1.14174,2.28347,1.48864,-1.11326,2.07832,-0.03367,0.02848,-0.20516,0.20984
2.92500,1.53300,-1.14975,2.29950,1.49914,-1.12113,2.09424,-0.03386,0.02862,-0.20527,0.21000
2.93333,1.54373,-1.15780,2.31559,1.50968,-1.12904,2.11022,-0.03405,0.02876,-0.20537,0.21015
2.94167,1.55449,-1.16587,2.33173,1.52025,-1.13697,2.12625,-0.03424,0.02890,-0.20548,0.21031
2.95000,1.56528,-1.17396,2.34792,1.53086,-1.14493,2.14233,-0.03443,0.02904,-0.20559,0.21047
2.95833,1.57611,-1.18209,2.36417,1.54150,-1.15291,2.15847,-0.03462,0.02917,-0.20570,0.21062
2.96667,1.58698,-1.19024,2.38047,1.55217,-1.16092,2.17466,-0.03481,0.02931,-0.20581,0.21078
2.97500,1.59788,-1.19841,2.39682,1.56288,-1.16896,2.19090,-0.03500,0.02945,-0.20592,0.21094
2.98333,1.60882,-1.20662,2.41323,1.57362,-1.17703,2.20720,-0.03520,0.02959,-0.20603,0.21110
2.99167,1.61979,-1.21484,2.42969,1.58440,-1.18512,2.22355,-0.03539,0.02973,-0.20614,0.21125
3.00000,1.63080,-1.22310,2.44620,1.59522,-1.19324,2.23995,-0.03558,0.02986,-0.20625,0.21141
3.00833,1.64184,-1.23138,2.46276,1.60607,-1.20138,2.25641,-0.03578,0.03000,-0.20636,0.21157
3.01667,1.65292,-1.23969,2.47938,1.61695,-1.20955,2.27292,-0.03597,0.03014,-0.20646,0.21173
3.02500,1.66403,-1.24802,2.49605,1.62787,-1.21775,2.28947,-0.03617,0.03027,-0.20657,0.21189
3.03333,1.67518,-1.25638,2.51277,1.63882,-1.22597,2.30609,-0.03636,0.03041,-0.20668,0.21205
3.04167,1.68636,-1.26477,2.52954,1.64980,-1.23422,2.32275,-0.03656,0.03055,-0.20679,0.21221
3.05000,1.69758,-1.27318,2.54637,1.66082,-1.24250,2.33946,-0.03675,0.03068,-0.20690,0.21237
3.05833,1.70883,-1.28162,2.56324,1.67188,-1.25080,2.35623,-0.03695,0.03082,-0.20701,0.21253
3.06667,1.72011,-1.29008,2.58017,1.68296,-1.25913,2.37305,-0.03715,0.03096,-0.20712,0.21269
3.07500,1.73143,-1.29857,2.59715,1.69408,-1.26748,2.38992,-0.03735,0.03109,-0.20723,0.21285
3.08333,1.74278,-1.30709,2.61418,1.70524,-1.27586,2.40684,-0.03755,0.03123,-0.20734,0.21301
3.09167,1.75417,-1.31563,2.63126,1.71643,-1.28427,2.42381,-0.03774,0.03136,-0.20745,0.21317
3.10000,1.76559,-1.32420,2.64839,1.72765,-1.29270,2.44083,-0.03794,0.03150,-0.20756,0.21334
3.10833,1.77705,-1.33279,2.66557,1.73891,-1.30115,2.45790,-0.03814,0.03163,-0.20767,0.21350
3.11667,1.78854,-1.34140,2.68281,1.75020,-1.30964,2.47503,-0.03834,0.03177,-0.20778,0.21366
3.12500,1.80006,-1.35005,2.70009,1.76152,-1.31814,2.49220,-0.03854,0.03190,-0.20789,0.21382
3.13333,1.81162,-1.35871,2.71742,1.77288,-1.32668,2.50943,-0.03874,0.03204,-0.20800,0.21399
3.14167,1.82321,-1.36740,2.73481,1.78427,-1.33523,2.52670,-0.03894,0.03217,-0.20811,0.21415
3.15000,1.83483,-1.37612,2.75224,1.79569,-1.34382,2.54402,-0.03914,0.03230,-0.20822,0.21431
3.15833,1.84649,-1.38486,2.76973,1.80714,-1.35243,2.56140,-0.03934,0.03244,-0.20833,0.21448
3.16667,1.85818,-1.39363,2.78726,1.81863,-1.36106,2.57882,-0.03954,0.03257,-0.20844,0.21464
3.17500,1.86990,-1.40242,2.80485,1.83015,-1.36972,2.59630,-0.03974,0.03271,-0.20855,0.21481
3.18333,1.88165,-1.41124,2.82248,1.84171,-1.37840,2.61382,-0.03995,0.03284,-0.20866,0.21497
3.19167,1.89344,-1.42008,2.84016,1.85329,-1.38711,2.63139,-0.04015,0.03297,-0.20877,0.21514
3.20000,1.90526,-1.42895,2.85789,1.86491,-1.39584,2.64901,-0.04035,0.03311,-0.20888,0.21530
3.20833,1.91712,-1.43784,2.87567,1.87657,-1.40460,2.66668,-0.04055,0.03324,-0.20899,0.21547
3.21667,1.92900,-1.44675,2.89350,1.88825,-1.41338,2.68440,-0.04075,0.03337,-0.20910,0.21563
3.22500,1.94092,-1.45569,2.91138,1.89997,-1.42219,2.70217,-0.04096,0.03351,-0.20921,0.21580
3.23333,1.95287,-1.46465,2.92931,1.91171,-1.43102,2.71998,-0.04116,0.03364,-0.20932,0.21597
3.24167,1.96486,-1.47364,2.94728,1.92350,-1.43987,2.73785,-0.04136,0.03377,-0.20943,0.21613
3.25000,1.97687,-1.48265,2.96531,1.93531,-1.44875,2.75576,-0.04156,0.03390,-0.20955,0.21630
3.25833,1.98892,-1.49169,2.98338,1.94715,-1.45765,2.77372,-0.04177,0.03404,-0.20966,0.21647
3.26667,2.00100,-1.50075,3.00150,1.95903,-1.46658,2.79173,-0.04197,0.03417,-0.20977,0.21664
3.27500,2.01311,-1.50983,3.01966,1.97094,-1.47553,2.80978,-0.04217,0.03430,-0.20988,0.21680
3.28333,2.02525,-1.51894,3.03788,1.98288,-1.48451,2.82789,-0.04237,0.03443,-0.20999,0.21697
3.29167,2.03743,-1.52807,3.05614,1.99485,-1.49351,2.84604,-0.04258,0.03456,-0.21010,0.21714
3.30000,2.04963,-1.53722,3.07445,2.00685,-1.50253,2.86423,-0.04278,0.03470,-0.21021,0.21731
3.30833,2.06187,-1.54640,3.09280,2.01888,-1.51157,2.88248,-0.04298,0.03483,-0.21032,0.21748
3.31667,2.07414,-1.55560,3.11120,2.03095,-1.52064,2.90077,-0.04319,0.03496,-0.21043,0.21765
3.32500,2.08644,-1.56483,3.12965,2.04305,-1.52974,2.91911,-0.04339,0.03509,-0.21055,0.21781
3.33333,2.09877,-1.57407,3.14815,2.05517,-1.53885,2.93749,-0.04359,0.03522,-0.21066,0.21798
3.34167,2.11113,-1.58334,3.16669,2.06733,-1.54799,2.95592,-0.04379,0.03535,-0.21077,0.21815
3.35000,2.12352,-1.59264,3.18528,2.07952,-1.55716,2.97440,-0.04400,0.03548,-0.21088,0.21832
3.35833,2.13594,-1.60196,3.20391,2.09174,-1.56634,2.99292,-0.04420,0.03561,-0.21099,0.21849
3.36667,2.14839,-1.61130,3.22259,2.10399,-1.57555,3.01149,-0.04440,0.03574,-0.21110,0.21866
3.37500,2.16088,-1.62066,3.24132,2.11627,-1.58478,3.03010,-0.04461,0.03588,-0.21121,0.21883
3.38333,2.17339,-1.63004,3.26009,2.12858,-1.59404,3.04876,-0.04481,0.03601,-0.21132,0.21900
3.39167,2.18593,-1.63945,3.27890,2.14092,-1.60331,3.06747,-0.04501,0.03614,-0.21143,0.21917
3.40000,2.19851,-1.64888,3.29776,2.15329,-1.61261,3.08622,-0.04521,0.03627,-0.21155,0.21934
3.40833,2.21111,-1.65833,3.31667,2.16570,-1.62194,3.10501,-0.04542,0.03640,-0.21166,0.21951
3.41667,2.22375,-1.66781,3.33562,2.17813,-1.63128,3.12385,-0.04562,0.03653,-0.21177,0.21968
3.42500,2.23641,-1.67731,3.35461,2.19059,-1.64065,3.14274,-0.04582,0.03666,-0.21188,0.21985
3.43333,2.24910,-1.68683,3.37365,2.20308,-1.65004,3.16166,-0.04602,0.03679,-0.21199,0.22002
3.44167,2.26182,-1.69637,3.39274,2.21560,-1.65945,3.18064,-0.04622,0.03692,-0.21210,0.22020
3.45000,2.27458,-1.70593,3.41186,2.22815,-1.66889,3.19965,-0.04643,0.03705,-0.21221,0.22037
3.45833,2.28736,-1.71552,3.43103,2.24073,-1.67834,3.21871,-0.04663,0.03718,-0.21232,0.22054
3.46667,2.30017,-1.72512,3.45025,2.25334,-1.68782,3.23782,-0.04683,0.03731,-0.21243,0.22071
3.47500,2.31301,-1.73475,3.46951,2.26598,-1.69732,3.25696,-0.04703,0.03743,-0.21254,0.22088
3.48333,2.32587,-1.74440,3.48881,2.27864,-1.70684,3.27616,-0.04723,0.03756,-0.21265,0.22105
3.49167,2.33877,-1.75408,3.50815,2.29134,-1.71638,3.29539,-0.04743,0.03769,-0.21276,0.22122
3.50000,2.35169,-1.76377,3.52754,2.30406,-1.72595,3.31467,-0.04763,0.03782,-0.21287,0.22139
3.50833,2.36465,-1.77349,3.54697,2.31682,-1.73553,3.33399,-0.04783,0.03795,-0.21298,0.22156
3.51667,2.37763,-1.78322,3.56644,2.32960,-1.74514,3.35335,-0.04803,0.03808,-0.21309,0.22173
3.52500,2.39064,-1.79298,3.58596,2.34241,-1.75477,3.37275,-0.04823,0.03821,-0.21320,0.22191
3.53333,2.40368,-1.80276,3.60551,2.35524,-1.76442,3.39220,-0.04843,0.03834,-0.21331,0.22208
3.54167,2.41674,-1.81256,3.62511,2.36811,-1.77409,3.41169,-0.04863,0.03846,-0.21342,0.22225
3.55000,2.42984,-1.82238,3.64475,2.38101,-1.78378,3.43122,-0.04883,0.03859,-0.21353,0.22242
3.55833,2.44296,-1.83222,3.66443,2.39393,-1.79350,3.45079,-0.04903,0.03872,-0.21364,0.22259
3.56667,2.45611,-1.84208,3.68416,2.40688,-1.80323,3.47041,-0.04923,0.03885,-0.21375,0.22276
3.57500,2.46928,-1.85196,3.70392,2.41986,-1.81298,3.49006,-0.04942,0.03898,-0.21386,0.22293
3.58333,2.48248,-1.86186,3.72373,2.43286,-1.82276,3.50976,-0.04962,0.03910,-0.21397,0.22310
3.59167,2.49572,-1.87179,3.74357,2.44590,-1.83256,3.52950,-0.04982,0.03923,-0.21408,0.22327
3.60000,2.50897,-1.88173,3.76346,2.45896,-1.84237,3.54927,-0.05002,0.03936,-0.21419,0.22344
3.60833,2.52226,-1.89169,3.78339,2.47204,-1.85221,3.56909,-0.05021,0.03949,-0.21429,0.22361
3.61667,2.53557,-1.90168,3.80335,2.48516,-1.86206,3.58895,-0.05041,0.03961,-0.21440,0.22378
3.62500,2.54891,-1.91168,3.82336,2.49830,-1.87194,3.60885,-0.05061,0.03974,-0.21451,0.22395
3.63333,2.56227,-1.92170,3.84341,2.51147,-1.88184,3.62879,-0.05080,0.03987,-0.21462,0.22412
3.64167,2.57566,-1.93175,3.86349,2.52466,-1.89175,3.64877,-0.05100,0.03999,-0.21472,0.22429
3.65000,2.58908,-1.94181,3.88362,2.53789,-1.90169,3.66879,-0.05119,0.04012,-0.21483,0.22446
3.65833,2.60252,-1.95189,3.90378,2.55113,-1.91164,3.68884,-0.05139,0.04025,-0.21494,0.22463
3.66667,2.61599,-1.96199,3.92399,2.56441,-1.92162,3.70894,-0.05158,0.04037,-0.21504,0.22480
3.67500,2.62948,-1.97211,3.94423,2.57771,-1.93162,3.72908,-0.05178,0.04050,-0.21515,0.22497
3.68333,2.64301,-1.98225,3.96451,2.59104,-1.94163,3.74925,-0.05197,0.04062,-0.21526,0.22514
3.69167,2.65655,-1.99241,3.98483,2.60439,-1.95166,3.76946,-0.05216,0.04075,-0.21536,0.22530
3.70000,2.67012,-2.00259,4.00518,2.61777,-1.96172,3.78972,-0.05235,0.04088,-0.21547,0.22547
3.70833,2.68372,-2.01279,4.02558,2.63117,-1.97179,3.81001,-0.05255,0.04100,-0.21557,0.22564
3.71667,2.69734,-2.02301,4.04601,2.64460,-1.98188,3.83033,-0.05274,0.04113,-0.21568,0.22581
3.72500,2.71099,-2.03324,4.06648,2.65806,-1.99199,3.85070,-0.05293,0.04125,-0.21578,0.22598
3.73333,2.72466,-2.04349,4.08699,2.67154,-2.00212,3.87110,-0.05312,0.04138,-0.21589,0.22614
3.74167,2.73835,-2.05377,4.10753,2.68504,-2.01227,3.89154,-0.05331,0.04150,-0.21599,0.22631
3.75000,2.75208,-2.06406,4.12811,2.69857,-2.02243,3.91202,-0.05350,0.04162,-0.21609,0.22648
3.75833,2.76582,-2.07437,4.14873,2.71213,-2.03262,3.93253,-0.05369,0.04175,-0.21620,0.22664
3.76667,2.77959,-2.08469,4.16938,2.72571,-2.04282,3.95309,-0.05388,0.04187,-0.21630,0.22681
3.77500,2.79338,-2.09504,4.19007,2.73932,-2.05304,3.97367,-0.05407,0.04200,-0.21640,0.22697
3.78333,2.80720,-2.10540,4.21080,2.75295,-2.06328,3.99430,-0.05426,0.04212,-0.21650,0.22714
3.79167,2.82104,-2.11578,4.23156,2.76660,-2.07354,4.01496,-0.05444,0.04224,-0.21660,0.22730
3.80000,2.83491,-2.12618,4.25236,2.78028,-2.08381,4.03565,-0.05463,0.04237,-0.21671,0.22747
3.80833,2.84880,-2.13660,4.27319,2.79398,-2.09411,4.05639,-0.05482,0.04249,-0.21681,0.22763
3.81667,2.86271,-2.14703,4.29406,2.80771,-2.10442,4.07715,-0.05500,0.04261,-0.21691,0.22779
3.82500,2.87664,-2.15748,4.31496,2.82146,-2.11475,4.09796,-0.05519,0.04273,-0.21701,0.22796
3.83333,2.89060,-2.16795,4.33590,2.83523,-2.12510,4.11880,-0.05537,0.04286,-0.21711,0.22812
3.84167,2.90458,-2.17844,4.35687,2.84903,-2.13546,4.13967,-0.05556,0.04298,-0.21721,0.22828
3.85000,2.91859,-2.18894,4.37788,2.86285,-2.14584,4.16058,-0.05574,0.04310,-0.21730,0.22844
3.85833,2.93261,-2.19946,4.39892,2.87669,-2.15624,4.18152,-0.05592,0.04322,-0.21740,0.22860
3.86667,2.94666,-2.21000,4.41999,2.89056,-2.16666,4.20250,-0.05610,0.04334,-0.21750,0.22876
3.87500,2.96074,-2.22055,4.44110,2.90445,-2.17709,4.22351,-0.05629,0.04346,-0.21760,0.22892
3.88333,2.97483,-2.23112,4.46224,2.91836,-2.18754,4.24455,-0.05647,0.04358,-0.21769,0.22908
3.89167,2.98895,-2.24171,4.48342,2.93230,-2.19801,4.26563,-0.05665,0.04370,-0.21779,0.22924
3.90000,3.00308,-2.25231,4.50463,2.94626,-2.20849,4.28674,-0.05683,0.04382,-0.21789,0.22940
3.90833,3.01724,-2.26293,4.52587,2.96024,-2.21899,4.30788,-0.05701,0.04394,-0.21798,0.22956
3.91667,3.03143,-2.27357,4.54714,2.97424,-2.22951,4.32906,-0.05719,0.04406,-0.21808,0.22971
3.92500,3.04563,-2.28422,4.56844,2.98826,-2.24004,4.35027,-0.05737,0.04418,-0.21817,0.22987
